Date,AGHOL.IS,AKBNK.IS,ALARK.IS,BIOEN.IS,EUPWR.IS,FROTO.IS,KONTR.IS,KUTPO.IS,PETKM.IS,SISE.IS,TUPRS.IS
2022-11-18,88.99757385253906,14.742627143859863,78.30000305175781,,,410.39898681640625,174.6999969482422,55.849998474121094,15.0,34.65999984741211,56.47909164428711
2022-11-21,89.09601593017578,14.996654510498047,77.94999694824219,,,419.0775451660156,192.10000610351562,56.349998474121094,15.289999961853027,35.7400016784668,57.434566497802734
2022-11-22,90.57274627685547,15.395838737487793,80.9000015258789,,,427.0810546875,211.3000030517578,58.29999923706055,16.190000534057617,37.34000015258789,62.50387954711914
2022-11-23,91.06498718261719,15.99461555480957,81.5,,,429.78106689453125,211.0,62.54999923706055,16.829999923706055,38.5,62.517154693603516
2022-11-24,94.90448760986328,15.604504585266113,80.25,,,426.0203552246094,193.0,62.25,16.700000762939453,38.20000076293945,62.065956115722656
2022-11-25,102.09123229980469,15.259753227233887,81.44999694824219,,,431.6131896972656,174.5,65.0,17.350000381469727,39.959999084472656,62.8621826171875
2022-11-28,98.94087219238281,15.867603302001953,80.1500015258789,,,429.9739074707031,180.0,67.0,18.25,40.31999969482422,62.47734069824219
2022-11-29,101.00830078125,15.98554515838623,78.94999694824219,,,427.9488830566406,175.0,65.44999694824219,18.010000228881836,38.880001068115234,63.88401412963867
2022-11-30,105.34003448486328,15.704299926757812,84.0999984741211,,,434.5913391113281,163.6999969482422,66.30000305175781,17.889999389648438,39.099998474121094,63.8707389831543
2022-12-01,103.07572174072266,15.813169479370117,84.5,,,435.275146484375,165.0,67.0,18.040000915527344,39.459999084472656,64.36174774169922
2022-12-02,99.4331283569336,15.296043395996094,86.44999694824219,,,430.7817077636719,155.8000030517578,69.94999694824219,17.559999465942383,38.779998779296875,63.84419631958008
2022-12-05,101.79589080810547,14.769845008850098,84.55000305175781,,,416.2269592285156,140.3000030517578,67.5,18.1200008392334,38.63999938964844,62.79582977294922
2022-12-06,102.87882995605469,14.724482536315918,87.0,,,419.7435607910156,154.3000030517578,65.9000015258789,18.0,40.36000061035156,64.01671600341797
2022-12-07,98.4486312866211,14.289008140563965,83.05000305175781,,,407.82623291015625,158.89999389648438,63.0,17.059999465942383,38.86000061035156,61.044132232666016
2022-12-08,99.13777160644531,14.697265625,82.19999694824219,,,406.6540222167969,170.0,62.400001525878906,16.31999969482422,38.79999923706055,57.845947265625
2022-12-09,100.90985107421875,15.12366771697998,84.9000015258789,,,418.8643798828125,190.3000030517578,64.4000015258789,16.8700008392334,39.380001068115234,58.045005798339844
2022-12-12,104.15866088867188,15.931109428405762,86.55000305175781,,,430.2933044433594,195.8000030517578,65.75,17.59000015258789,40.08000183105469,60.40715026855469
2022-12-13,105.53693389892578,15.840385437011719,90.6500015258789,,,432.2469482421875,182.5,65.1500015258789,18.309999465942383,41.279998779296875,62.517154693603516
2022-12-14,100.90985107421875,15.686156272888184,85.94999694824219,,,411.6358642578125,167.5,62.5,17.5,39.34000015258789,59.995765686035156
2022-12-15,103.56796264648438,16.78391456604004,85.4000015258789,,,415.34783935546875,167.1999969482422,62.70000076293945,18.18000030517578,39.439998626708984,60.699100494384766
2022-12-16,103.3710708618164,17.02886962890625,84.19999694824219,,,421.5995178222656,162.3000030517578,62.599998474121094,18.079999923706055,39.5,60.11520004272461
2022-12-19,110.85316467285156,18.598390579223633,85.30000305175781,,,459.0120849609375,172.8000030517578,64.8499984741211,19.8700008392334,40.880001068115234,62.23847198486328
2022-12-20,111.24695587158203,18.144771575927734,86.30000305175781,,,474.5436706542969,173.6999969482422,66.05000305175781,19.780000686645508,41.7400016784668,62.79582977294922
2022-12-21,109.37642669677734,18.099411010742188,84.80000305175781,,,472.2969665527344,174.1999969482422,66.69999694824219,19.3700008392334,41.119998931884766,63.353187561035156
2022-12-22,107.50590515136719,18.008686065673828,83.5999984741211,,,470.9294128417969,172.89999389648438,65.80000305175781,19.239999771118164,40.7400016784668,63.0479736328125
2022-12-23,104.84779357910156,17.890745162963867,84.6500015258789,,,469.3664855957031,167.39999389648438,66.4000015258789,19.6299991607666,41.060001373291016,65.15797424316406
2022-12-26,106.71832275390625,18.072193145751953,83.9000015258789,,,482.2606201171875,153.10000610351562,68.69999694824219,20.479999542236328,41.68000030517578,67.5201187133789
2022-12-27,110.55782318115234,17.809093475341797,80.69999694824219,,,477.0834045410156,148.1999969482422,65.69999694824219,19.729999542236328,41.0,67.1883544921875
2022-12-28,106.0291748046875,17.3554744720459,78.25,,,479.33013916015625,153.3000030517578,62.599998474121094,19.040000915527344,41.68000030517578,67.29451751708984
2022-12-29,107.9981460571289,17.899816513061523,82.19999694824219,,,511.8585510253906,153.5,63.349998474121094,19.860000610351562,43.040000915527344,67.21489715576172
2022-12-30,108.68729400634766,17.736513137817383,82.0,,,512.3469848632812,158.3000030517578,62.95000076293945,19.959999084472656,42.91999816894531,70.32018280029297
2023-01-02,110.06558227539062,18.162918090820312,82.30000305175781,,,526.9993896484375,164.8000030517578,63.400001525878906,20.440000534057617,44.65999984741211,70.9704360961914
2023-01-03,107.30901336669922,17.763731002807617,79.75,,,514.2029418945312,157.5,61.75,20.479999542236328,46.099998474121094,69.60358428955078
2023-01-04,109.77023315429688,17.827238082885742,79.44999694824219,,,499.7458801269531,150.0,59.75,20.0,44.959999084472656,68.01112365722656
2023-01-05,104.84779357910156,17.301040649414062,76.6500015258789,,,489.4891662597656,140.1999969482422,56.20000076293945,19.299999237060547,43.540000915527344,66.29923248291016
2023-01-06,104.74935150146484,16.965362548828125,76.9000015258789,,,489.4891662597656,149.10000610351562,57.099998474121094,19.329999923706055,43.58000183105469,67.45376586914062
2023-01-09,101.30364990234375,16.15791893005371,73.19999694824219,,,471.80853271484375,147.1999969482422,54.95000076293945,18.399999618530273,41.880001068115234,66.45848083496094
2023-01-10,96.28276824951172,15.450274467468262,69.19999694824219,,,467.9012451171875,141.0,53.45000076293945,18.049999237060547,40.84000015258789,63.07451248168945
2023-01-11,88.20997619628906,14.606541633605957,65.6500015258789,,,447.876220703125,132.0,50.0,16.670000076293945,38.220001220703125,62.769290924072266
2023-01-12,89.19446563720703,15.105522155761719,67.3499984741211,,,464.58001708984375,134.39999389648438,51.900001525878906,17.420000076293945,39.97999954223633,68.22344970703125
2023-01-13,89.63748168945312,15.014798164367676,70.8499984741211,,,461.5518493652344,145.0,53.45000076293945,17.770000457763672,39.779998779296875,67.70590209960938
2023-01-16,93.13240814208984,15.668010711669922,72.3499984741211,,,484.21429443359375,159.0,55.900001525878906,18.299999237060547,41.599998474121094,71.70030975341797
2023-01-17,94.31379699707031,15.894821166992188,72.0999984741211,,,499.1597595214844,166.5,56.900001525878906,18.420000076293945,43.7599983215332,75.58856201171875
2023-01-18,95.34750366210938,15.749662399291992,72.75,,,502.18792724609375,161.60000610351562,56.75,18.239999771118164,43.380001068115234,77.7649154663086
2023-01-19,95.64285278320312,15.958327293395996,71.4000015258789,,,497.20611572265625,164.60000610351562,56.54999923706055,18.049999237060547,44.36000061035156,77.51277160644531
